WL	QE	DSig	MSig	Mcorr	RPI	DSD	M SD	R SD	GC	ver. 1.4.1.56090
1025.0	4.0732E+1	3.0293E-1	2.0738E-1	9.8019E-1	7.1455E-3	0.111	0.123	0.012	B-B-D-3-1
1030.0	3.8387E+1	2.7028E-1	1.8372E-1	9.7954E-1	6.7557E-3	0.119	0.132	0.014	B-B-D-3-0
1035.0	3.5955E+1	2.3912E-1	1.6067E-1	9.8041E-1	6.3926E-3	0.401	0.440	0.040	B-B-D-3-2
1040.0	3.3411E+1	2.2807E-1	1.5119E-1	9.8458E-1	6.6173E-3	0.372	0.444	0.072	B-B-D-3-1
1045.0	3.0774E+1	2.4063E-1	1.5720E-1	9.8516E-1	7.5889E-3	0.326	0.368	0.042	B-B-D-3-0
1050.0	2.8205E+1	2.2885E-1	1.4718E-1	9.7767E-1	7.7555E-3	0.084	0.108	0.028	B-B-D-3-0
1055.0	2.5411E+1	1.7072E-1	1.0811E-1	9.6648E-1	6.2754E-3	0.200	0.239	0.040	B-B-D-3-0
1060.0	2.2695E+1	1.3639E-1	8.4130E-2	9.6508E-1	5.5973E-3	0.064	0.080	0.016	B-B-D-3-2
1065.0	2.0436E+1	1.2239E-1	7.3668E-2	9.7531E-1	5.6970E-3	0.454	0.553	0.099	B-B-D-3-0
1070.0	1.8582E+1	1.2060E-1	7.1380E-2	9.8149E-1	6.2520E-3	0.312	0.377	0.067	B-B-D-3-0
1075.0	1.6806E+1	1.4115E-1	8.2196E-2	9.8950E-1	8.2231E-3	0.127	0.158	0.031	B-B-D-3-1
1080.0	1.5308E+1	1.5932E-1	9.1549E-2	9.6478E-1	9.6878E-3	0.319	0.375	0.058	B-B-D-3-1
1085.0	1.3758E+1	1.1556E-1	6.5462E-2	9.6180E-1	7.7702E-3	0.331	0.378	0.049	B-B-D-3-0
1090.0	1.2441E+1	8.3106E-2	4.6474E-2	9.6046E-1	6.1623E-3	0.324	0.411	0.104	B-M-D-3-0
1095.0	1.1042E+1	5.8296E-2	3.2236E-2	9.6815E-1	4.9487E-3	0.329	0.388	0.080	B-CA-D-3-1
1100.0	9.8560E+0	5.6410E-2	3.0803E-2	9.7430E-1	5.4330E-3	0.339	0.353	0.041	B-CA-D-3-1
end data
Jsc [mA/cm2]:  30.84	27.94	36.48
Bandgap [eV]:  1.179
Power Mode Calibration
Monitor Corrections:  On
Chopping Frequency [Hz]:  101.01
Light Bias Current [mA]:  -0.02
Voltage Bias [V]:  0.00
Meas Period [s]:  0.5
Readings per WL:  3
Scan Duration [s]:  490
Calibration Info:  qecal.txt 09/22/2017 13:48:35
Stage Temp[C]:  (not measured)
Background Signal Levels (D1 D2 M1 M2 R1 R2):  -1.263E-5	-1.481E-5	1.881E-6	6.590E-6	-1.263E-5	-1.481E-5
CC Bias Light Settings:  0.0	0.0	0.0	0.0	0.0
Standard micrometer-adjustable slits
Device ID:  SC31_gr2_c1_dark
